week,seller_id,product_id,qty,unit_storage_cost
2023-03-13,2,7_10,40,11.0
2023-03-13,3,7_10,48,10.0
2023-03-13,4,7_10,42,8.0
2023-03-13,1,7_11,34,13.0
2023-03-13,2,7_11,44,10.0
2023-03-13,3,7_11,44,9.0
2023-03-13,4,7_11,44,7.0
2023-03-13,1,7_12,38,8.0
2023-03-13,2,7_12,38,12.0
2023-03-13,3,7_12,36,13.0
2023-03-13,4,7_12,40,13.0
2023-03-13,1,7_13,40,13.0
2023-03-13,2,7_13,46,7.0
2023-03-13,3,7_13,45,12.0
2023-03-13,4,7_13,41,8.0
2023-03-13,1,7_14,37,8.0
2023-03-13,2,7_14,36,9.0
2023-03-13,3,7_14,41,7.0
2023-03-13,4,7_14,38,13.0
2023-03-13,1,7_15,44,7.0
2023-03-13,2,7_15,46,14.0
2023-03-13,3,7_15,41,12.0
2023-03-13,4,7_15,38,10.0
2023-03-13,1,7_16,42,13.0
2023-03-13,2,7_16,36,11.0
2023-03-13,3,7_16,41,14.0
2023-03-13,4,7_16,32,11.0
2023-03-13,1,7_17,43,7.0
2023-03-13,2,7_17,37,9.0
2023-03-13,3,7_17,37,8.0
2023-03-13,4,7_17,36,13.0
2023-03-13,1,7_18,36,8.0
2023-03-13,2,7_18,38,9.0
2023-03-13,3,7_18,37,10.0
2023-03-13,4,7_18,37,7.0
2023-03-13,1,7_19,39,11.0
2023-03-13,2,7_19,44,9.0
2023-03-13,3,7_19,42,9.0
2023-03-13,4,7_19,40,13.0
2023-03-13,1,7_20,40,9.0
2023-03-13,2,7_20,36,12.0
2023-03-13,3,7_20,34,11.0
2023-03-13,4,7_20,43,11.0
2023-03-13,0,8_1,65,10.0
2023-03-13,1,8_1,69,10.0
2023-03-13,2,8_1,61,9.0
2023-03-13,3,8_1,67,10.0
2023-03-13,4,8_1,68,12.0
2023-03-13,0,8_2,64,9.0
2023-03-13,1,8_2,66,10.0
2023-03-13,2,8_2,59,8.0
2023-03-13,3,8_2,59,14.0
2023-03-13,4,8_2,67,12.0
2023-03-13,0,8_3,60,13.0
2023-03-13,1,8_3,63,14.0
2023-03-13,2,8_3,66,7.0
2023-03-13,3,8_3,58,9.0
2023-03-13,4,8_3,59,12.0
2023-03-13,0,8_4,53,10.0
2023-03-13,1,8_4,61,10.0
2023-03-13,2,8_4,54,12.0
2023-03-13,3,8_4,60,9.0
2023-03-13,4,8_4,59,9.0
2023-03-13,0,8_5,66,10.0
2023-03-13,1,8_5,69,12.0
2023-03-13,2,8_5,62,13.0
2023-03-13,3,8_5,64,14.0
2023-03-13,4,8_5,70,14.0
2023-03-13,0,8_6,61,12.0
2023-03-13,1,8_6,52,11.0
2023-03-13,2,8_6,52,13.0
2023-03-13,3,8_6,51,8.0
2023-03-13,4,8_6,52,8.0
2023-03-13,0,8_7,55,11.0
2023-03-13,1,8_7,61,13.0
2023-03-13,2,8_7,61,8.0
2023-03-13,3,8_7,60,8.0
2023-03-13,4,8_7,56,9.0
2023-03-13,0,8_8,65,11.0
2023-03-13,1,8_8,65,9.0
2023-03-13,2,8_8,68,11.0
2023-03-13,3,8_8,61,13.0
2023-03-13,4,8_8,59,11.0
2023-03-13,0,8_9,61,10.0
2023-03-13,1,8_9,59,9.0
2023-03-13,2,8_9,63,12.0
2023-03-13,3,8_9,58,12.0
2023-03-13,4,8_9,59,11.0
2023-03-13,0,8_10,58,10.0
2023-03-13,1,8_10,54,12.0
2023-03-13,2,8_10,57,10.0
2023-03-13,3,8_10,58,9.0
2023-03-13,4,8_10,64,10.0
2023-03-13,0,8_11,52,10.0
2023-03-13,1,8_11,58,9.0
2023-03-13,2,8_11,54,9.0
2023-03-13,3,8_11,54,9.0
2023-03-13,4,8_11,58,13.0
2023-03-13,0,8_12,63,11.0
2023-03-13,1,8_12,56,9.0
2023-03-13,2,8_12,61,9.0
2023-03-13,3,8_12,55,10.0
2023-03-13,4,8_12,60,10.0
2023-03-13,0,8_13,58,13.0
2023-03-13,1,8_13,65,11.0
2023-03-13,2,8_13,58,11.0
2023-03-13,3,8_13,60,8.0
2023-03-13,4,8_13,63,13.0
2023-03-13,0,8_14,61,9.0
2023-03-13,1,8_14,64,13.0
2023-03-13,2,8_14,61,11.0
2023-03-13,3,8_14,64,12.0
2023-03-13,4,8_14,58,7.0
2023-03-13,0,8_15,65,13.0
2023-03-13,1,8_15,68,12.0
2023-03-13,2,8_15,65,7.0
2023-03-13,3,8_15,69,13.0
2023-03-13,4,8_15,68,8.0
2023-03-13,0,8_16,63,10.0
2023-03-13,1,8_16,67,9.0
2023-03-13,2,8_16,67,13.0
2023-03-13,3,8_16,61,13.0
2023-03-13,4,8_16,67,9.0
2023-03-13,0,8_17,60,10.0
2023-03-13,1,8_17,59,10.0
2023-03-13,2,8_17,57,13.0
2023-03-13,3,8_17,57,13.0
2023-03-13,4,8_17,60,12.0
2023-03-13,0,8_18,53,7.0
2023-03-13,1,8_18,54,12.0
2023-03-13,2,8_18,61,12.0
2023-03-13,3,8_18,62,11.0
2023-03-13,4,8_18,62,8.0
2023-03-13,0,8_19,66,11.0
2023-03-13,1,8_19,66,11.0
2023-03-13,2,8_19,62,12.0
2023-03-13,3,8_19,62,13.0
2023-03-13,4,8_19,67,8.0
2023-03-13,0,8_20,70,14.0
2023-03-13,1,8_20,67,9.0
2023-03-13,2,8_20,64,7.0
2023-03-13,3,8_20,63,8.0
2023-03-13,4,8_20,66,7.0
2023-03-13,0,9_1,65,8.0
2023-03-13,1,9_1,61,11.0
2023-03-13,2,9_1,65,8.0
2023-03-13,3,9_1,60,14.0
2023-03-13,4,9_1,63,14.0
2023-03-13,0,9_2,62,9.0
2023-03-13,1,9_2,62,8.0
2023-03-13,2,9_2,66,12.0
2023-03-13,3,9_2,69,9.0
2023-03-13,4,9_2,60,10.0
2023-03-13,0,9_3,62,13.0
2023-03-13,1,9_3,63,11.0
2023-03-13,2,9_3,55,8.0
2023-03-13,3,9_3,59,8.0
2023-03-13,4,9_3,55,14.0
2023-03-13,0,9_4,68,12.0
2023-03-13,1,9_4,64,8.0
2023-03-13,2,9_4,63,11.0
2023-03-13,3,9_4,64,8.0
2023-03-13,4,9_4,64,8.0
2023-03-13,0,9_5,62,13.0
2023-03-13,1,9_5,62,7.0
2023-03-13,2,9_5,56,10.0
2023-03-13,3,9_5,62,13.0
2023-03-13,4,9_5,58,14.0
2023-03-13,0,9_6,61,13.0
2023-03-13,1,9_6,56,9.0
2023-03-13,2,9_6,56,7.0
2023-03-13,3,9_6,56,14.0
2023-03-13,4,9_6,58,13.0
2023-03-13,0,9_7,63,12.0
2023-03-13,1,9_7,65,9.0
2023-03-13,2,9_7,59,7.0
2023-03-13,3,9_7,61,8.0
2023-03-13,4,9_7,62,11.0
2023-03-13,0,9_8,59,10.0
2023-03-13,1,9_8,52,8.0
2023-03-13,2,9_8,60,9.0
2023-03-13,3,9_8,54,13.0
2023-03-13,4,9_8,61,12.0
2023-03-13,0,9_9,60,10.0
2023-03-13,1,9_9,58,10.0
2023-03-13,2,9_9,59,13.0
2023-03-13,3,9_9,61,14.0
2023-03-13,4,9_9,61,11.0
2023-03-13,0,9_10,66,10.0
2023-03-13,1,9_10,70,8.0
2023-03-13,2,9_10,61,14.0
2023-03-13,3,9_10,64,8.0
2023-03-13,4,9_10,63,11.0
2023-03-13,0,9_11,62,12.0
2023-03-13,1,9_11,60,12.0
2023-03-13,2,9_11,66,12.0
2023-03-13,3,9_11,62,7.0
2023-03-13,4,9_11,66,8.0
2023-03-13,0,9_12,61,10.0
2023-03-13,1,9_12,60,9.0
2023-03-13,2,9_12,60,9.0
2023-03-13,3,9_12,51,10.0
2023-03-13,4,9_12,51,10.0
2023-03-13,0,9_13,53,10.0
2023-03-13,1,9_13,54,11.0
2023-03-13,2,9_13,55,9.0
2023-03-13,3,9_13,56,13.0
2023-03-13,4,9_13,58,10.0
2023-03-13,0,9_14,53,8.0
2023-03-13,1,9_14,62,13.0
2023-03-13,2,9_14,53,10.0
2023-03-13,3,9_14,54,11.0
2023-03-13,4,9_14,53,13.0
2023-03-13,0,9_15,62,10.0
2023-03-13,1,9_15,67,8.0
2023-03-13,2,9_15,63,12.0
2023-03-13,3,9_15,60,9.0
2023-03-13,4,9_15,63,10.0
2023-03-13,0,9_16,66,14.0
2023-03-13,1,9_16,60,8.0
2023-03-13,2,9_16,61,12.0
2023-03-13,3,9_16,70,11.0
2023-03-13,4,9_16,63,10.0
2023-03-13,0,9_17,62,12.0
2023-03-13,1,9_17,57,10.0
2023-03-13,2,9_17,58,8.0
2023-03-13,3,9_17,57,10.0
2023-03-13,4,9_17,59,8.0
2023-03-13,0,9_18,54,13.0
2023-03-13,1,9_18,53,13.0
2023-03-13,2,9_18,53,12.0
2023-03-13,3,9_18,61,12.0
2023-03-13,4,9_18,59,9.0
2023-03-13,0,9_19,60,10.0
2023-03-13,1,9_19,58,8.0
2023-03-13,2,9_19,60,8.0
2023-03-13,3,9_19,59,8.0
2023-03-13,4,9_19,57,7.0
2023-03-13,0,9_20,62,11.0
2023-03-13,1,9_20,64,10.0
2023-03-13,2,9_20,58,10.0
2023-03-13,3,9_20,64,13.0
2023-03-13,4,9_20,57,10.0
2023-03-13,1,10_1,60,8.0
2023-03-13,2,10_1,55,10.0
2023-03-13,3,10_1,64,9.0
2023-03-13,4,10_1,63,8.0
2023-03-13,1,10_2,59,12.0
2023-03-13,2,10_2,62,10.0
2023-03-13,3,10_2,57,13.0
2023-03-13,4,10_2,54,8.0
2023-03-13,1,10_3,61,10.0
2023-03-13,2,10_3,67,11.0
2023-03-13,3,10_3,69,9.0
2023-03-13,4,10_3,65,9.0
2023-03-13,1,10_4,63,12.0
2023-03-13,2,10_4,56,8.0
2023-03-13,3,10_4,63,12.0
2023-03-13,4,10_4,60,7.0
2023-03-13,1,10_5,55,8.0
2023-03-13,2,10_5,58,8.0
2023-03-13,3,10_5,60,12.0
2023-03-13,4,10_5,51,12.0
2023-03-13,1,10_6,57,14.0
2023-03-13,2,10_6,60,10.0
2023-03-13,3,10_6,63,7.0
2023-03-13,4,10_6,59,12.0
2023-03-13,1,10_7,62,11.0
2023-03-13,2,10_7,61,12.0
2023-03-13,3,10_7,64,14.0
2023-03-13,4,10_7,64,14.0
2023-03-13,1,10_8,59,10.0
2023-03-13,2,10_8,55,13.0
2023-03-13,3,10_8,62,12.0
2023-03-13,4,10_8,61,9.0
2023-03-13,1,10_9,58,10.0
2023-03-13,2,10_9,56,8.0
2023-03-13,3,10_9,52,11.0
2023-03-13,4,10_9,59,9.0
2023-03-13,1,10_10,59,12.0
2023-03-13,2,10_10,61,10.0
2023-03-13,3,10_10,57,13.0
2023-03-13,4,10_10,60,12.0
2023-03-13,1,10_11,59,8.0
2023-03-13,2,10_11,54,9.0
2023-03-13,3,10_11,58,13.0
2023-03-13,4,10_11,54,11.0
2023-03-13,1,10_12,60,9.0
2023-03-13,2,10_12,66,9.0
2023-03-13,3,10_12,56,11.0
2023-03-13,4,10_12,56,9.0
2023-03-13,1,10_13,61,8.0
2023-03-13,2,10_13,61,11.0
2023-03-13,3,10_13,53,8.0
2023-03-13,4,10_13,55,8.0
2023-03-13,1,10_14,62,8.0
2023-03-13,2,10_14,59,12.0
2023-03-13,3,10_14,61,13.0
2023-03-13,4,10_14,60,11.0
2023-03-13,1,10_15,60,14.0
2023-03-13,2,10_15,66,10.0
2023-03-13,3,10_15,63,10.0
2023-03-13,4,10_15,64,11.0
2023-03-13,1,10_16,56,10.0
2023-03-13,2,10_16,60,8.0
2023-03-13,3,10_16,57,12.0
2023-03-13,4,10_16,58,14.0
2023-03-13,1,10_17,55,9.0
2023-03-13,2,10_17,60,13.0
2023-03-13,3,10_17,58,12.0
2023-03-13,4,10_17,51,9.0
2023-03-13,1,10_18,64,12.0
2023-03-13,2,10_18,57,14.0
2023-03-13,3,10_18,56,7.0
2023-03-13,4,10_18,60,10.0
2023-03-13,1,10_19,62,9.0
2023-03-13,2,10_19,54,10.0
2023-03-13,3,10_19,53,9.0
2023-03-13,4,10_19,61,13.0
2023-03-13,1,10_20,56,13.0
2023-03-13,2,10_20,57,11.0
2023-03-13,3,10_20,56,12.0
2023-03-13,4,10_20,61,7.0
2023-03-20,0,1_1,62,11.0
2023-03-20,1,1_1,62,10.0
2023-03-20,2,1_1,65,12.0
2023-03-20,3,1_1,61,12.0
2023-03-20,4,1_1,66,9.0
2023-03-20,0,1_2,62,7.0
2023-03-20,1,1_2,63,11.0
2023-03-20,2,1_2,65,11.0
2023-03-20,3,1_2,65,7.0
2023-03-20,4,1_2,68,9.0
2023-03-20,0,1_3,65,9.0
2023-03-20,1,1_3,63,10.0
2023-03-20,2,1_3,56,14.0
2023-03-20,3,1_3,61,8.0
2023-03-20,4,1_3,64,10.0
2023-03-20,0,1_4,62,7.0
2023-03-20,1,1_4,61,12.0
2023-03-20,2,1_4,65,10.0
2023-03-20,3,1_4,69,9.0
2023-03-20,4,1_4,70,11.0
2023-03-20,0,1_5,54,13.0
2023-03-20,1,1_5,53,8.0
2023-03-20,2,1_5,57,12.0
2023-03-20,3,1_5,56,8.0
2023-03-20,4,1_5,59,11.0
2023-03-20,0,1_6,58,8.0
2023-03-20,1,1_6,66,9.0
2023-03-20,2,1_6,61,14.0
2023-03-20,3,1_6,64,7.0
2023-03-20,4,1_6,67,14.0
2023-03-20,0,1_7,64,14.0
2023-03-20,1,1_7,60,8.0
2023-03-20,2,1_7,55,8.0
2023-03-20,3,1_7,56,8.0
2023-03-20,4,1_7,59,14.0
2023-03-20,0,1_8,62,14.0
2023-03-20,1,1_8,63,12.0
2023-03-20,2,1_8,59,13.0
2023-03-20,3,1_8,60,12.0
2023-03-20,4,1_8,66,7.0
2023-03-20,0,1_9,69,13.0
2023-03-20,1,1_9,59,11.0
2023-03-20,2,1_9,67,7.0
2023-03-20,3,1_9,67,13.0
2023-03-20,4,1_9,67,7.0
2023-03-20,0,1_10,55,11.0
2023-03-20,1,1_10,60,9.0
2023-03-20,2,1_10,64,8.0
2023-03-20,3,1_10,62,11.0
2023-03-20,4,1_10,65,9.0
2023-03-20,0,1_11,58,12.0
2023-03-20,1,1_11,54,11.0
2023-03-20,2,1_11,60,9.0
2023-03-20,3,1_11,61,7.0
2023-03-20,4,1_11,62,10.0
2023-03-20,0,1_12,60,11.0
2023-03-20,1,1_12,59,12.0
2023-03-20,2,1_12,66,8.0
2023-03-20,3,1_12,64,7.0
2023-03-20,4,1_12,67,10.0
2023-03-20,0,1_13,61,11.0
2023-03-20,1,1_13,52,11.0
2023-03-20,2,1_13,52,13.0
2023-03-20,3,1_13,54,14.0
2023-03-20,4,1_13,52,9.0
2023-03-20,0,1_14,60,12.0
2023-03-20,1,1_14,61,11.0
2023-03-20,2,1_14,58,12.0
2023-03-20,3,1_14,60,11.0
2023-03-20,4,1_14,56,12.0
2023-03-20,0,1_15,68,9.0
2023-03-20,1,1_15,65,12.0
2023-03-20,2,1_15,66,9.0
2023-03-20,3,1_15,67,14.0
2023-03-20,4,1_15,69,11.0
2023-03-20,0,1_16,62,7.0
2023-03-20,1,1_16,66,11.0
2023-03-20,2,1_16,65,12.0
2023-03-20,3,1_16,60,11.0
2023-03-20,4,1_16,60,13.0
2023-03-20,0,1_17,61,8.0
2023-03-20,1,1_17,58,13.0
2023-03-20,2,1_17,54,12.0
2023-03-20,3,1_17,58,9.0
2023-03-20,4,1_17,55,12.0
2023-03-20,0,1_18,62,11.0
2023-03-20,1,1_18,59,8.0
2023-03-20,2,1_18,66,12.0
2023-03-20,3,1_18,66,14.0
2023-03-20,4,1_18,58,12.0
2023-03-20,0,1_19,64,8.0
2023-03-20,1,1_19,69,12.0
2023-03-20,2,1_19,59,12.0
2023-03-20,3,1_19,61,13.0
2023-03-20,4,1_19,64,8.0
2023-03-20,0,1_20,60,13.0
2023-03-20,1,1_20,58,13.0
2023-03-20,2,1_20,61,10.0
2023-03-20,3,1_20,56,9.0
2023-03-20,4,1_20,62,8.0
2023-03-20,1,2_1,44,10.0
2023-03-20,2,2_1,40,8.0
2023-03-20,3,2_1,42,14.0
2023-03-20,4,2_1,43,13.0
2023-03-20,1,2_2,38,9.0
2023-03-20,2,2_2,34,13.0
2023-03-20,3,2_2,33,9.0
2023-03-20,4,2_2,37,9.0
2023-03-20,1,2_3,42,10.0
2023-03-20,2,2_3,47,11.0
2023-03-20,3,2_3,44,10.0
2023-03-20,4,2_3,41,8.0
2023-03-20,1,2_4,43,10.0
2023-03-20,2,2_4,34,7.0
2023-03-20,3,2_4,35,12.0
2023-03-20,4,2_4,35,11.0
2023-03-20,1,2_5,36,11.0
2023-03-20,2,2_5,35,8.0
2023-03-20,3,2_5,37,8.0
2023-03-20,4,2_5,39,9.0
2023-03-20,1,2_6,45,11.0
2023-03-20,2,2_6,41,9.0
2023-03-20,3,2_6,42,14.0
2023-03-20,4,2_6,40,7.0
2023-03-20,1,2_7,40,14.0
2023-03-20,2,2_7,46,10.0
2023-03-20,3,2_7,40,14.0
2023-03-20,4,2_7,39,10.0
2023-03-20,1,2_8,40,14.0
2023-03-20,2,2_8,38,14.0
2023-03-20,3,2_8,33,10.0
2023-03-20,4,2_8,37,13.0
2023-03-20,1,2_9,41,13.0
2023-03-20,2,2_9,43,8.0
2023-03-20,3,2_9,47,13.0
2023-03-20,4,2_9,49,7.0
2023-03-20,1,2_10,40,12.0
2023-03-20,2,2_10,36,11.0
2023-03-20,3,2_10,38,12.0
2023-03-20,4,2_10,38,8.0
2023-03-20,1,2_11,46,13.0
2023-03-20,2,2_11,49,14.0
2023-03-20,3,2_11,49,9.0
2023-03-20,4,2_11,43,10.0
2023-03-20,1,2_12,37,10.0
2023-03-20,2,2_12,34,12.0
2023-03-20,3,2_12,35,11.0
2023-03-20,4,2_12,34,12.0
2023-03-20,1,2_13,45,12.0
2023-03-20,2,2_13,44,8.0
2023-03-20,3,2_13,42,7.0
2023-03-20,4,2_13,39,11.0
2023-03-20,1,2_14,41,11.0
2023-03-20,2,2_14,42,12.0
2023-03-20,3,2_14,47,13.0
2023-03-20,4,2_14,41,13.0
2023-03-20,1,2_15,48,13.0
2023-03-20,2,2_15,40,13.0
2023-03-20,3,2_15,42,10.0
2023-03-20,4,2_15,41,12.0
2023-03-20,1,2_16,42,13.0
2023-03-20,2,2_16,44,7.0
2023-03-20,3,2_16,42,8.0
2023-03-20,4,2_16,38,13.0
2023-03-20,1,2_17,38,7.0
2023-03-20,2,2_17,38,13.0
2023-03-20,3,2_17,41,14.0
2023-03-20,4,2_17,38,7.0
2023-03-20,1,2_18,35,10.0
2023-03-20,2,2_18,39,13.0
2023-03-20,3,2_18,42,10.0
2023-03-20,4,2_18,39,13.0
2023-03-20,1,2_19,33,11.0
2023-03-20,2,2_19,32,13.0
2023-03-20,3,2_19,40,7.0
2023-03-20,4,2_19,33,8.0
2023-03-20,1,2_20,39,10.0
2023-03-20,2,2_20,42,8.0
2023-03-20,3,2_20,35,13.0
2023-03-20,4,2_20,44,13.0
2023-03-20,0,3_1,58,8.0
2023-03-20,1,3_1,58,13.0
2023-03-20,2,3_1,59,10.0
2023-03-20,3,3_1,55,12.0
2023-03-20,4,3_1,55,9.0
2023-03-20,0,3_2,66,11.0
2023-03-20,1,3_2,68,13.0
2023-03-20,2,3_2,60,9.0
2023-03-20,3,3_2,59,8.0
2023-03-20,4,3_2,63,13.0
2023-03-20,0,3_3,58,11.0
2023-03-20,1,3_3,56,7.0
2023-03-20,2,3_3,54,13.0
2023-03-20,3,3_3,57,9.0
2023-03-20,4,3_3,52,12.0
2023-03-20,0,3_4,60,11.0
2023-03-20,1,3_4,60,13.0
2023-03-20,2,3_4,57,12.0
2023-03-20,3,3_4,58,11.0
2023-03-20,4,3_4,57,11.0
2023-03-20,0,3_5,60,13.0
2023-03-20,1,3_5,58,13.0
2023-03-20,2,3_5,57,10.0
2023-03-20,3,3_5,53,11.0
2023-03-20,4,3_5,57,13.0
2023-03-20,0,3_6,60,7.0
2023-03-20,1,3_6,57,14.0
2023-03-20,2,3_6,63,9.0
2023-03-20,3,3_6,61,8.0
2023-03-20,4,3_6,56,9.0
2023-03-20,0,3_7,60,8.0
2023-03-20,1,3_7,60,13.0
2023-03-20,2,3_7,60,14.0
2023-03-20,3,3_7,63,10.0
2023-03-20,4,3_7,58,9.0
2023-03-20,0,3_8,60,8.0
2023-03-20,1,3_8,57,12.0
2023-03-20,2,3_8,66,11.0
2023-03-20,3,3_8,58,8.0
2023-03-20,4,3_8,56,9.0
2023-03-20,0,3_9,55,14.0
2023-03-20,1,3_9,61,8.0
2023-03-20,2,3_9,58,8.0
2023-03-20,3,3_9,54,12.0
2023-03-20,4,3_9,54,8.0
2023-03-20,0,3_10,56,11.0
2023-03-20,1,3_10,61,13.0
2023-03-20,2,3_10,58,10.0
2023-03-20,3,3_10,59,13.0
2023-03-20,4,3_10,59,12.0
2023-03-20,0,3_11,61,10.0
2023-03-20,1,3_11,58,11.0
2023-03-20,2,3_11,58,12.0
2023-03-20,3,3_11,54,8.0
2023-03-20,4,3_11,63,13.0
2023-03-20,0,3_12,59,12.0
2023-03-20,1,3_12,59,13.0
2023-03-20,2,3_12,61,7.0
2023-03-20,3,3_12,64,9.0
2023-03-20,4,3_12,61,7.0
2023-03-20,0,3_13,63,9.0
2023-03-20,1,3_13,68,9.0
2023-03-20,2,3_13,70,10.0
2023-03-20,3,3_13,60,10.0
2023-03-20,4,3_13,66,9.0
2023-03-20,0,3_14,62,7.0
2023-03-20,1,3_14,60,11.0
2023-03-20,2,3_14,55,9.0
2023-03-20,3,3_14,60,8.0
2023-03-20,4,3_14,53,13.0
2023-03-20,0,3_15,63,13.0
2023-03-20,1,3_15,60,14.0
2023-03-20,2,3_15,68,12.0
2023-03-20,3,3_15,60,13.0
2023-03-20,4,3_15,62,11.0
2023-03-20,0,3_16,59,10.0
2023-03-20,1,3_16,61,14.0
2023-03-20,2,3_16,63,12.0
2023-03-20,3,3_16,59,10.0
2023-03-20,4,3_16,60,10.0
2023-03-20,0,3_17,58,11.0
2023-03-20,1,3_17,61,9.0
2023-03-20,2,3_17,59,9.0
2023-03-20,3,3_17,55,8.0
2023-03-20,4,3_17,58,9.0
2023-03-20,0,3_18,54,12.0
2023-03-20,1,3_18,55,13.0
2023-03-20,2,3_18,58,12.0
2023-03-20,3,3_18,54,11.0
2023-03-20,4,3_18,55,11.0
2023-03-20,0,3_19,59,8.0
2023-03-20,1,3_19,55,8.0
2023-03-20,2,3_19,56,10.0
2023-03-20,3,3_19,56,8.0
2023-03-20,4,3_19,56,12.0
2023-03-20,0,3_20,66,12.0
2023-03-20,1,3_20,60,12.0
2023-03-20,2,3_20,67,13.0
2023-03-20,3,3_20,62,8.0
2023-03-20,4,3_20,66,12.0
2023-03-20,1,4_1,39,13.0
2023-03-20,2,4_1,42,7.0
2023-03-20,3,4_1,36,14.0
2023-03-20,4,4_1,35,13.0
2023-03-20,1,4_2,31,12.0
2023-03-20,2,4_2,37,11.0
2023-03-20,3,4_2,31,10.0
2023-03-20,4,4_2,33,12.0
2023-03-20,1,4_3,38,8.0
2023-03-20,2,4_3,33,13.0
2023-03-20,3,4_3,39,9.0
2023-03-20,4,4_3,37,9.0
2023-03-20,1,4_4,39,14.0
2023-03-20,2,4_4,40,9.0
2023-03-20,3,4_4,40,12.0
2023-03-20,4,4_4,43,8.0
2023-03-20,1,4_5,41,7.0
2023-03-20,2,4_5,47,14.0
2023-03-20,3,4_5,42,11.0
2023-03-20,4,4_5,41,14.0
2023-03-20,1,4_6,50,13.0
2023-03-20,2,4_6,47,14.0
2023-03-20,3,4_6,42,8.0
2023-03-20,4,4_6,42,13.0
2023-03-20,1,4_7,36,13.0
2023-03-20,2,4_7,32,14.0
2023-03-20,3,4_7,42,14.0
2023-03-20,4,4_7,39,13.0
2023-03-20,1,4_8,46,9.0
2023-03-20,2,4_8,38,13.0
2023-03-20,3,4_8,41,8.0
2023-03-20,4,4_8,47,10.0
2023-03-20,1,4_9,39,10.0
2023-03-20,2,4_9,41,9.0
2023-03-20,3,4_9,35,7.0
2023-03-20,4,4_9,36,9.0
2023-03-20,1,4_10,50,11.0
2023-03-20,2,4_10,42,8.0
2023-03-20,3,4_10,50,11.0
2023-03-20,4,4_10,44,13.0
2023-03-20,1,4_11,42,8.0
2023-03-20,2,4_11,44,13.0
2023-03-20,3,4_11,40,9.0
2023-03-20,4,4_11,45,11.0
2023-03-20,1,4_12,36,12.0
2023-03-20,2,4_12,37,10.0
2023-03-20,3,4_12,40,8.0
2023-03-20,4,4_12,40,12.0
2023-03-20,1,4_13,38,7.0
2023-03-20,2,4_13,37,13.0
2023-03-20,3,4_13,42,12.0
2023-03-20,4,4_13,40,9.0
2023-03-20,1,4_14,41,11.0
2023-03-20,2,4_14,40,13.0
2023-03-20,3,4_14,41,13.0
2023-03-20,4,4_14,32,8.0
2023-03-20,1,4_15,37,8.0
2023-03-20,2,4_15,34,12.0
2023-03-20,3,4_15,38,10.0
2023-03-20,4,4_15,39,8.0
2023-03-20,1,4_16,40,12.0
2023-03-20,2,4_16,46,10.0
2023-03-20,3,4_16,37,10.0
2023-03-20,4,4_16,41,8.0
2023-03-20,1,4_17,48,10.0
2023-03-20,2,4_17,46,10.0
2023-03-20,3,4_17,48,7.0
2023-03-20,4,4_17,43,10.0
2023-03-20,1,4_18,50,10.0
2023-03-20,2,4_18,45,10.0
2023-03-20,3,4_18,47,13.0
2023-03-20,4,4_18,47,9.0
2023-03-20,1,4_19,38,8.0
2023-03-20,2,4_19,41,8.0
2023-03-20,3,4_19,42,13.0
2023-03-20,4,4_19,37,11.0
2023-03-20,1,4_20,37,13.0
2023-03-20,2,4_20,36,12.0
2023-03-20,3,4_20,41,8.0
2023-03-20,4,4_20,37,7.0
2023-03-20,0,5_1,54,12.0
2023-03-20,1,5_1,54,9.0
2023-03-20,2,5_1,61,10.0
2023-03-20,3,5_1,61,7.0
2023-03-20,4,5_1,56,10.0
2023-03-20,0,5_2,60,9.0
2023-03-20,1,5_2,67,8.0
2023-03-20,2,5_2,69,10.0
2023-03-20,3,5_2,61,7.0
2023-03-20,4,5_2,60,9.0
2023-03-20,0,5_3,61,11.0
2023-03-20,1,5_3,54,13.0
2023-03-20,2,5_3,58,9.0
2023-03-20,3,5_3,59,11.0
2023-03-20,4,5_3,62,9.0
2023-03-20,0,5_4,53,9.0
2023-03-20,1,5_4,55,8.0
2023-03-20,2,5_4,59,11.0
2023-03-20,3,5_4,57,11.0
2023-03-20,4,5_4,60,10.0
2023-03-20,0,5_5,57,9.0
2023-03-20,1,5_5,61,8.0
2023-03-20,2,5_5,54,8.0
2023-03-20,3,5_5,54,10.0
2023-03-20,4,5_5,56,13.0
2023-03-20,0,5_6,57,11.0
2023-03-20,1,5_6,64,7.0
2023-03-20,2,5_6,58,10.0
2023-03-20,3,5_6,59,11.0
2023-03-20,4,5_6,57,10.0
2023-03-20,0,5_7,56,10.0
2023-03-20,1,5_7,61,11.0
2023-03-20,2,5_7,61,8.0
2023-03-20,3,5_7,54,12.0
2023-03-20,4,5_7,54,13.0
2023-03-20,0,5_8,60,14.0
2023-03-20,1,5_8,62,10.0
2023-03-20,2,5_8,64,13.0
2023-03-20,3,5_8,66,10.0
2023-03-20,4,5_8,57,13.0
2023-03-20,0,5_9,58,13.0
2023-03-20,1,5_9,50,11.0
2023-03-20,2,5_9,59,14.0
2023-03-20,3,5_9,58,9.0
2023-03-20,4,5_9,53,13.0
2023-03-20,0,5_10,61,11.0
2023-03-20,1,5_10,56,10.0
2023-03-20,2,5_10,64,11.0
2023-03-20,3,5_10,62,11.0
2023-03-20,4,5_10,60,11.0
2023-03-20,0,5_11,59,8.0
2023-03-20,1,5_11,51,13.0
