seller_id,product_id,product_name,category_id,week,cost,price
0,1_11,Product_1_11,1,2023-11-06,3980,8890
1,1_11,Product_1_11,1,2023-11-06,3980,9609
2,1_11,Product_1_11,1,2023-11-06,3980,10212
3,1_11,Product_1_11,1,2023-11-06,3980,10332
4,1_11,Product_1_11,1,2023-11-06,3980,10707
0,1_11,Product_1_11,1,2023-11-13,3980,8890
1,1_11,Product_1_11,1,2023-11-13,3980,9550
2,1_11,Product_1_11,1,2023-11-13,3980,9016
3,1_11,Product_1_11,1,2023-11-13,3980,10299
4,1_11,Product_1_11,1,2023-11-13,3980,10849
0,1_11,Product_1_11,1,2023-11-20,3980,8890
1,1_11,Product_1_11,1,2023-11-20,3980,9505
2,1_11,Product_1_11,1,2023-11-20,3980,9221
3,1_11,Product_1_11,1,2023-11-20,3980,10284
4,1_11,Product_1_11,1,2023-11-20,3980,10705
0,1_11,Product_1_11,1,2023-11-27,3980,8890
1,1_11,Product_1_11,1,2023-11-27,3980,9748
2,1_11,Product_1_11,1,2023-11-27,3980,9638
3,1_11,Product_1_11,1,2023-11-27,3980,10359
4,1_11,Product_1_11,1,2023-11-27,3980,10846
0,1_11,Product_1_11,1,2023-12-04,3980,8890
1,1_11,Product_1_11,1,2023-12-04,3980,9669
2,1_11,Product_1_11,1,2023-12-04,3980,9830
3,1_11,Product_1_11,1,2023-12-04,3980,10308
4,1_11,Product_1_11,1,2023-12-04,3980,10719
0,1_11,Product_1_11,1,2023-12-11,3980,8890
1,1_11,Product_1_11,1,2023-12-11,3980,9724
2,1_11,Product_1_11,1,2023-12-11,3980,9542
3,1_11,Product_1_11,1,2023-12-11,3980,10417
4,1_11,Product_1_11,1,2023-12-11,3980,11093
0,1_11,Product_1_11,1,2023-12-18,3980,8890
1,1_11,Product_1_11,1,2023-12-18,3980,9437
2,1_11,Product_1_11,1,2023-12-18,3980,9480
3,1_11,Product_1_11,1,2023-12-18,3980,10272
4,1_11,Product_1_11,1,2023-12-18,3980,10896
0,1_11,Product_1_11,1,2023-12-25,3980,8890
1,1_11,Product_1_11,1,2023-12-25,3980,9538
2,1_11,Product_1_11,1,2023-12-25,3980,10135
3,1_11,Product_1_11,1,2023-12-25,3980,10260
4,1_11,Product_1_11,1,2023-12-25,3980,11021
0,1_12,Product_1_12,1,2023-01-02,4270,8874
1,1_12,Product_1_12,1,2023-01-02,4270,9683
2,1_12,Product_1_12,1,2023-01-02,4270,9422
3,1_12,Product_1_12,1,2023-01-02,4270,10308
4,1_12,Product_1_12,1,2023-01-02,4270,10649
0,1_12,Product_1_12,1,2023-01-09,4270,8874
1,1_12,Product_1_12,1,2023-01-09,4270,9749
2,1_12,Product_1_12,1,2023-01-09,4270,9662
3,1_12,Product_1_12,1,2023-01-09,4270,10553
4,1_12,Product_1_12,1,2023-01-09,4270,10695
0,1_12,Product_1_12,1,2023-01-16,4270,8874
1,1_12,Product_1_12,1,2023-01-16,4270,9471
2,1_12,Product_1_12,1,2023-01-16,4270,9681
3,1_12,Product_1_12,1,2023-01-16,4270,10525
4,1_12,Product_1_12,1,2023-01-16,4270,10821
0,1_12,Product_1_12,1,2023-01-23,4270,8874
1,1_12,Product_1_12,1,2023-01-23,4270,9529
2,1_12,Product_1_12,1,2023-01-23,4270,9011
3,1_12,Product_1_12,1,2023-01-23,4270,10481
4,1_12,Product_1_12,1,2023-01-23,4270,10815
0,1_12,Product_1_12,1,2023-01-30,4270,8874
1,1_12,Product_1_12,1,2023-01-30,4270,9367
2,1_12,Product_1_12,1,2023-01-30,4270,10151
3,1_12,Product_1_12,1,2023-01-30,4270,10445
4,1_12,Product_1_12,1,2023-01-30,4270,10881
0,1_12,Product_1_12,1,2023-02-06,4270,8874
1,1_12,Product_1_12,1,2023-02-06,4270,9681
2,1_12,Product_1_12,1,2023-02-06,4270,9623
3,1_12,Product_1_12,1,2023-02-06,4270,10642
4,1_12,Product_1_12,1,2023-02-06,4270,10788
0,1_12,Product_1_12,1,2023-02-13,4270,8874
1,1_12,Product_1_12,1,2023-02-13,4270,9497
2,1_12,Product_1_12,1,2023-02-13,4270,9391
3,1_12,Product_1_12,1,2023-02-13,4270,10632
4,1_12,Product_1_12,1,2023-02-13,4270,10943
0,1_12,Product_1_12,1,2023-02-20,4270,8874
1,1_12,Product_1_12,1,2023-02-20,4270,9530
2,1_12,Product_1_12,1,2023-02-20,4270,9393
3,1_12,Product_1_12,1,2023-02-20,4270,10399
4,1_12,Product_1_12,1,2023-02-20,4270,11009
0,1_12,Product_1_12,1,2023-02-27,4270,8874
1,1_12,Product_1_12,1,2023-02-27,4270,9500
2,1_12,Product_1_12,1,2023-02-27,4270,10112
3,1_12,Product_1_12,1,2023-02-27,4270,10318
4,1_12,Product_1_12,1,2023-02-27,4270,10871
0,1_12,Product_1_12,1,2023-03-06,4270,8874
1,1_12,Product_1_12,1,2023-03-06,4270,9684
2,1_12,Product_1_12,1,2023-03-06,4270,9057
3,1_12,Product_1_12,1,2023-03-06,4270,10241
4,1_12,Product_1_12,1,2023-03-06,4270,11067
0,1_12,Product_1_12,1,2023-03-13,4270,8874
1,1_12,Product_1_12,1,2023-03-13,4270,9465
2,1_12,Product_1_12,1,2023-03-13,4270,9074
3,1_12,Product_1_12,1,2023-03-13,4270,10280
4,1_12,Product_1_12,1,2023-03-13,4270,10978
0,1_12,Product_1_12,1,2023-03-20,4270,8874
1,1_12,Product_1_12,1,2023-03-20,4270,9616
2,1_12,Product_1_12,1,2023-03-20,4270,10124
3,1_12,Product_1_12,1,2023-03-20,4270,10259
4,1_12,Product_1_12,1,2023-03-20,4270,10780
0,1_12,Product_1_12,1,2023-03-27,4270,8874
1,1_12,Product_1_12,1,2023-03-27,4270,9675
2,1_12,Product_1_12,1,2023-03-27,4270,9615
3,1_12,Product_1_12,1,2023-03-27,4270,10470
4,1_12,Product_1_12,1,2023-03-27,4270,10903
0,1_12,Product_1_12,1,2023-04-03,4270,9227
1,1_12,Product_1_12,1,2023-04-03,4270,9867
2,1_12,Product_1_12,1,2023-04-03,4270,10248
3,1_12,Product_1_12,1,2023-04-03,4270,10698
4,1_12,Product_1_12,1,2023-04-03,4270,11365
0,1_12,Product_1_12,1,2023-04-10,4270,9227
1,1_12,Product_1_12,1,2023-04-10,4270,10121
2,1_12,Product_1_12,1,2023-04-10,4270,9632
3,1_12,Product_1_12,1,2023-04-10,4270,10663
4,1_12,Product_1_12,1,2023-04-10,4270,11182
0,1_12,Product_1_12,1,2023-04-17,4270,9227
1,1_12,Product_1_12,1,2023-04-17,4270,9986
2,1_12,Product_1_12,1,2023-04-17,4270,9922
3,1_12,Product_1_12,1,2023-04-17,4270,10862
4,1_12,Product_1_12,1,2023-04-17,4270,11434
0,1_12,Product_1_12,1,2023-04-24,4270,9227
1,1_12,Product_1_12,1,2023-04-24,4270,9728
2,1_12,Product_1_12,1,2023-04-24,4270,9393
3,1_12,Product_1_12,1,2023-04-24,4270,11040
4,1_12,Product_1_12,1,2023-04-24,4270,11141
0,1_12,Product_1_12,1,2023-05-01,4270,9227
1,1_12,Product_1_12,1,2023-05-01,4270,9933
2,1_12,Product_1_12,1,2023-05-01,4270,10411
3,1_12,Product_1_12,1,2023-05-01,4270,10909
4,1_12,Product_1_12,1,2023-05-01,4270,11180
0,1_12,Product_1_12,1,2023-05-08,4270,9227
1,1_12,Product_1_12,1,2023-05-08,4270,9803
2,1_12,Product_1_12,1,2023-05-08,4270,10162
3,1_12,Product_1_12,1,2023-05-08,4270,11053
4,1_12,Product_1_12,1,2023-05-08,4270,11131
0,1_12,Product_1_12,1,2023-05-15,4270,9227
1,1_12,Product_1_12,1,2023-05-15,4270,10082
2,1_12,Product_1_12,1,2023-05-15,4270,10463
3,1_12,Product_1_12,1,2023-05-15,4270,11004
4,1_12,Product_1_12,1,2023-05-15,4270,11175
0,1_12,Product_1_12,1,2023-05-22,4270,9227
1,1_12,Product_1_12,1,2023-05-22,4270,9857
2,1_12,Product_1_12,1,2023-05-22,4270,9902
3,1_12,Product_1_12,1,2023-05-22,4270,10778
4,1_12,Product_1_12,1,2023-05-22,4270,11491
0,1_12,Product_1_12,1,2023-05-29,4270,9227
1,1_12,Product_1_12,1,2023-05-29,4270,10041
2,1_12,Product_1_12,1,2023-05-29,4270,9460
3,1_12,Product_1_12,1,2023-05-29,4270,10993
4,1_12,Product_1_12,1,2023-05-29,4270,11204
0,1_12,Product_1_12,1,2023-06-05,4270,9227
1,1_12,Product_1_12,1,2023-06-05,4270,9780
2,1_12,Product_1_12,1,2023-06-05,4270,10259
3,1_12,Product_1_12,1,2023-06-05,4270,10648
4,1_12,Product_1_12,1,2023-06-05,4270,11152
0,1_12,Product_1_12,1,2023-06-12,4270,9227
1,1_12,Product_1_12,1,2023-06-12,4270,9862
2,1_12,Product_1_12,1,2023-06-12,4270,10026
3,1_12,Product_1_12,1,2023-06-12,4270,10861
4,1_12,Product_1_12,1,2023-06-12,4270,11349
0,1_12,Product_1_12,1,2023-06-19,4270,9227
1,1_12,Product_1_12,1,2023-06-19,4270,9798
2,1_12,Product_1_12,1,2023-06-19,4270,9779
3,1_12,Product_1_12,1,2023-06-19,4270,10670
4,1_12,Product_1_12,1,2023-06-19,4270,11212
0,1_12,Product_1_12,1,2023-06-26,4270,9227
1,1_12,Product_1_12,1,2023-06-26,4270,10113
2,1_12,Product_1_12,1,2023-06-26,4270,9418
3,1_12,Product_1_12,1,2023-06-26,4270,10970
4,1_12,Product_1_12,1,2023-06-26,4270,11522
0,1_12,Product_1_12,1,2023-07-03,4270,9089
1,1_12,Product_1_12,1,2023-07-03,4270,9871
2,1_12,Product_1_12,1,2023-07-03,4270,10377
3,1_12,Product_1_12,1,2023-07-03,4270,10556
4,1_12,Product_1_12,1,2023-07-03,4270,11113
0,1_12,Product_1_12,1,2023-07-10,4270,9089
1,1_12,Product_1_12,1,2023-07-10,4270,9691
2,1_12,Product_1_12,1,2023-07-10,4270,10439
3,1_12,Product_1_12,1,2023-07-10,4270,10608
4,1_12,Product_1_12,1,2023-07-10,4270,11265
0,1_12,Product_1_12,1,2023-07-17,4270,9089
1,1_12,Product_1_12,1,2023-07-17,4270,9681
2,1_12,Product_1_12,1,2023-07-17,4270,10041
3,1_12,Product_1_12,1,2023-07-17,4270,10460
4,1_12,Product_1_12,1,2023-07-17,4270,11034
0,1_12,Product_1_12,1,2023-07-24,4270,9089
1,1_12,Product_1_12,1,2023-07-24,4270,9777
2,1_12,Product_1_12,1,2023-07-24,4270,10151
3,1_12,Product_1_12,1,2023-07-24,4270,10887
4,1_12,Product_1_12,1,2023-07-24,4270,11220
0,1_12,Product_1_12,1,2023-07-31,4270,9089
1,1_12,Product_1_12,1,2023-07-31,4270,9836
2,1_12,Product_1_12,1,2023-07-31,4270,9767
3,1_12,Product_1_12,1,2023-07-31,4270,10721
4,1_12,Product_1_12,1,2023-07-31,4270,11313
0,1_12,Product_1_12,1,2023-08-07,4270,9089
1,1_12,Product_1_12,1,2023-08-07,4270,9876
2,1_12,Product_1_12,1,2023-08-07,4270,9466
3,1_12,Product_1_12,1,2023-08-07,4270,10477
4,1_12,Product_1_12,1,2023-08-07,4270,11309
0,1_12,Product_1_12,1,2023-08-14,4270,9089
1,1_12,Product_1_12,1,2023-08-14,4270,9991
2,1_12,Product_1_12,1,2023-08-14,4270,10427
3,1_12,Product_1_12,1,2023-08-14,4270,10696
4,1_12,Product_1_12,1,2023-08-14,4270,11074
0,1_12,Product_1_12,1,2023-08-21,4270,9089
1,1_12,Product_1_12,1,2023-08-21,4270,9982
2,1_12,Product_1_12,1,2023-08-21,4270,9877
3,1_12,Product_1_12,1,2023-08-21,4270,10808
4,1_12,Product_1_12,1,2023-08-21,4270,11154
0,1_12,Product_1_12,1,2023-08-28,4270,9089
1,1_12,Product_1_12,1,2023-08-28,4270,9677
2,1_12,Product_1_12,1,2023-08-28,4270,10423
3,1_12,Product_1_12,1,2023-08-28,4270,10608
4,1_12,Product_1_12,1,2023-08-28,4270,11003
0,1_12,Product_1_12,1,2023-09-04,4270,9089
1,1_12,Product_1_12,1,2023-09-04,4270,9795
2,1_12,Product_1_12,1,2023-09-04,4270,9286
3,1_12,Product_1_12,1,2023-09-04,4270,10576
4,1_12,Product_1_12,1,2023-09-04,4270,11068
0,1_12,Product_1_12,1,2023-09-11,4270,9089
1,1_12,Product_1_12,1,2023-09-11,4270,9613
2,1_12,Product_1_12,1,2023-09-11,4270,10142
3,1_12,Product_1_12,1,2023-09-11,4270,10763
4,1_12,Product_1_12,1,2023-09-11,4270,11310
0,1_12,Product_1_12,1,2023-09-18,4270,9089
1,1_12,Product_1_12,1,2023-09-18,4270,9656
2,1_12,Product_1_12,1,2023-09-18,4270,9893
3,1_12,Product_1_12,1,2023-09-18,4270,10559
4,1_12,Product_1_12,1,2023-09-18,4270,11069
0,1_12,Product_1_12,1,2023-09-25,4270,9089
1,1_12,Product_1_12,1,2023-09-25,4270,9636
2,1_12,Product_1_12,1,2023-09-25,4270,10031
3,1_12,Product_1_12,1,2023-09-25,4270,10531
4,1_12,Product_1_12,1,2023-09-25,4270,10938
0,1_12,Product_1_12,1,2023-10-02,4270,8915
1,1_12,Product_1_12,1,2023-10-02,4270,9524
2,1_12,Product_1_12,1,2023-10-02,4270,9046
3,1_12,Product_1_12,1,2023-10-02,4270,10307
4,1_12,Product_1_12,1,2023-10-02,4270,11035
0,1_12,Product_1_12,1,2023-10-09,4270,8915
1,1_12,Product_1_12,1,2023-10-09,4270,9705
2,1_12,Product_1_12,1,2023-10-09,4270,9407
3,1_12,Product_1_12,1,2023-10-09,4270,10657
4,1_12,Product_1_12,1,2023-10-09,4270,11005
0,1_12,Product_1_12,1,2023-10-16,4270,8915
1,1_12,Product_1_12,1,2023-10-16,4270,9780
2,1_12,Product_1_12,1,2023-10-16,4270,9908
3,1_12,Product_1_12,1,2023-10-16,4270,10543
4,1_12,Product_1_12,1,2023-10-16,4270,10890
0,1_12,Product_1_12,1,2023-10-23,4270,8915
1,1_12,Product_1_12,1,2023-10-23,4270,9763
2,1_12,Product_1_12,1,2023-10-23,4270,9379
3,1_12,Product_1_12,1,2023-10-23,4270,10621
4,1_12,Product_1_12,1,2023-10-23,4270,10847
0,1_12,Product_1_12,1,2023-10-30,4270,8915
1,1_12,Product_1_12,1,2023-10-30,4270,9367
2,1_12,Product_1_12,1,2023-10-30,4270,9612
3,1_12,Product_1_12,1,2023-10-30,4270,10280
4,1_12,Product_1_12,1,2023-10-30,4270,10907
0,1_12,Product_1_12,1,2023-11-06,4270,8915
1,1_12,Product_1_12,1,2023-11-06,4270,9605
2,1_12,Product_1_12,1,2023-11-06,4270,9793
3,1_12,Product_1_12,1,2023-11-06,4270,10362
4,1_12,Product_1_12,1,2023-11-06,4270,10981
0,1_12,Product_1_12,1,2023-11-13,4270,8915
1,1_12,Product_1_12,1,2023-11-13,4270,9740
2,1_12,Product_1_12,1,2023-11-13,4270,9998
3,1_12,Product_1_12,1,2023-11-13,4270,10283
4,1_12,Product_1_12,1,2023-11-13,4270,10794
0,1_12,Product_1_12,1,2023-11-20,4270,8915
1,1_12,Product_1_12,1,2023-11-20,4270,9513
2,1_12,Product_1_12,1,2023-11-20,4270,10191
3,1_12,Product_1_12,1,2023-11-20,4270,10580
4,1_12,Product_1_12,1,2023-11-20,4270,10874
0,1_12,Product_1_12,1,2023-11-27,4270,8915
1,1_12,Product_1_12,1,2023-11-27,4270,9362
2,1_12,Product_1_12,1,2023-11-27,4270,9492
3,1_12,Product_1_12,1,2023-11-27,4270,10643
4,1_12,Product_1_12,1,2023-11-27,4270,10965
0,1_12,Product_1_12,1,2023-12-04,4270,8915
1,1_12,Product_1_12,1,2023-12-04,4270,9537
2,1_12,Product_1_12,1,2023-12-04,4270,9390
3,1_12,Product_1_12,1,2023-12-04,4270,10389
4,1_12,Product_1_12,1,2023-12-04,4270,10750
0,1_12,Product_1_12,1,2023-12-11,4270,8915
1,1_12,Product_1_12,1,2023-12-11,4270,9429
2,1_12,Product_1_12,1,2023-12-11,4270,9904
3,1_12,Product_1_12,1,2023-12-11,4270,10382
4,1_12,Product_1_12,1,2023-12-11,4270,10845
0,1_12,Product_1_12,1,2023-12-18,4270,8915
1,1_12,Product_1_12,1,2023-12-18,4270,9648
2,1_12,Product_1_12,1,2023-12-18,4270,10167
3,1_12,Product_1_12,1,2023-12-18,4270,10680
4,1_12,Product_1_12,1,2023-12-18,4270,10756
0,1_12,Product_1_12,1,2023-12-25,4270,8915
1,1_12,Product_1_12,1,2023-12-25,4270,9606
2,1_12,Product_1_12,1,2023-12-25,4270,10009
3,1_12,Product_1_12,1,2023-12-25,4270,10368
4,1_12,Product_1_12,1,2023-12-25,4270,10933
0,1_13,Product_1_13,1,2023-01-02,4276,12726
1,1_13,Product_1_13,1,2023-01-02,4276,13814
2,1_13,Product_1_13,1,2023-01-02,4276,14326
3,1_13,Product_1_13,1,2023-01-02,4276,15143
4,1_13,Product_1_13,1,2023-01-02,4276,15330
0,1_13,Product_1_13,1,2023-01-09,4276,12726
1,1_13,Product_1_13,1,2023-01-09,4276,13607
2,1_13,Product_1_13,1,2023-01-09,4276,14047
3,1_13,Product_1_13,1,2023-01-09,4276,14637
4,1_13,Product_1_13,1,2023-01-09,4276,15478
0,1_13,Product_1_13,1,2023-01-16,4276,12726
1,1_13,Product_1_13,1,2023-01-16,4276,13619
2,1_13,Product_1_13,1,2023-01-16,4276,13495
3,1_13,Product_1_13,1,2023-01-16,4276,14691
4,1_13,Product_1_13,1,2023-01-16,4276,15539
0,1_13,Product_1_13,1,2023-01-23,4276,12726
1,1_13,Product_1_13,1,2023-01-23,4276,13927
2,1_13,Product_1_13,1,2023-01-23,4276,13770
3,1_13,Product_1_13,1,2023-01-23,4276,14887
4,1_13,Product_1_13,1,2023-01-23,4276,15638
0,1_13,Product_1_13,1,2023-01-30,4276,12726
1,1_13,Product_1_13,1,2023-01-30,4276,13423
2,1_13,Product_1_13,1,2023-01-30,4276,13128
3,1_13,Product_1_13,1,2023-01-30,4276,15183
4,1_13,Product_1_13,1,2023-01-30,4276,15349
0,1_13,Product_1_13,1,2023-02-06,4276,12726
1,1_13,Product_1_13,1,2023-02-06,4276,13936
2,1_13,Product_1_13,1,2023-02-06,4276,12885
3,1_13,Product_1_13,1,2023-02-06,4276,14974
4,1_13,Product_1_13,1,2023-02-06,4276,15851
0,1_13,Product_1_13,1,2023-02-13,4276,12726
1,1_13,Product_1_13,1,2023-02-13,4276,13921
2,1_13,Product_1_13,1,2023-02-13,4276,14584
3,1_13,Product_1_13,1,2023-02-13,4276,15159
4,1_13,Product_1_13,1,2023-02-13,4276,15567
0,1_13,Product_1_13,1,2023-02-20,4276,12726
1,1_13,Product_1_13,1,2023-02-20,4276,13449
2,1_13,Product_1_13,1,2023-02-20,4276,12950
3,1_13,Product_1_13,1,2023-02-20,4276,15240
4,1_13,Product_1_13,1,2023-02-20,4276,15332
0,1_13,Product_1_13,1,2023-02-27,4276,12726
1,1_13,Product_1_13,1,2023-02-27,4276,13413
2,1_13,Product_1_13,1,2023-02-27,4276,13252
3,1_13,Product_1_13,1,2023-02-27,4276,14877
4,1_13,Product_1_13,1,2023-02-27,4276,15400
0,1_13,Product_1_13,1,2023-03-06,4276,12726
1,1_13,Product_1_13,1,2023-03-06,4276,13373
2,1_13,Product_1_13,1,2023-03-06,4276,14462
3,1_13,Product_1_13,1,2023-03-06,4276,14895
4,1_13,Product_1_13,1,2023-03-06,4276,15319
0,1_13,Product_1_13,1,2023-03-13,4276,12726
1,1_13,Product_1_13,1,2023-03-13,4276,13407
2,1_13,Product_1_13,1,2023-03-13,4276,13945
3,1_13,Product_1_13,1,2023-03-13,4276,14716
4,1_13,Product_1_13,1,2023-03-13,4276,15797
0,1_13,Product_1_13,1,2023-03-20,4276,12726
1,1_13,Product_1_13,1,2023-03-20,4276,13504
2,1_13,Product_1_13,1,2023-03-20,4276,14583
3,1_13,Product_1_13,1,2023-03-20,4276,14944
4,1_13,Product_1_13,1,2023-03-20,4276,15553
0,1_13,Product_1_13,1,2023-03-27,4276,12726
1,1_13,Product_1_13,1,2023-03-27,4276,13624
2,1_13,Product_1_13,1,2023-03-27,4276,13126
3,1_13,Product_1_13,1,2023-03-27,4276,15028
4,1_13,Product_1_13,1,2023-03-27,4276,15410
0,1_13,Product_1_13,1,2023-04-03,4276,12587
1,1_13,Product_1_13,1,2023-04-03,4276,13580
2,1_13,Product_1_13,1,2023-04-03,4276,13863
3,1_13,Product_1_13,1,2023-04-03,4276,14808
4,1_13,Product_1_13,1,2023-04-03,4276,15685
0,1_13,Product_1_13,1,2023-04-10,4276,12587
1,1_13,Product_1_13,1,2023-04-10,4276,13485
2,1_13,Product_1_13,1,2023-04-10,4276,13207
3,1_13,Product_1_13,1,2023-04-10,4276,14766
4,1_13,Product_1_13,1,2023-04-10,4276,15224
0,1_13,Product_1_13,1,2023-04-17,4276,12587
1,1_13,Product_1_13,1,2023-04-17,4276,13421
2,1_13,Product_1_13,1,2023-04-17,4276,13190
3,1_13,Product_1_13,1,2023-04-17,4276,14758
4,1_13,Product_1_13,1,2023-04-17,4276,15319
0,1_13,Product_1_13,1,2023-04-24,4276,12587
1,1_13,Product_1_13,1,2023-04-24,4276,13843
2,1_13,Product_1_13,1,2023-04-24,4276,13756
3,1_13,Product_1_13,1,2023-04-24,4276,15012
4,1_13,Product_1_13,1,2023-04-24,4276,15627
0,1_13,Product_1_13,1,2023-05-01,4276,12587
1,1_13,Product_1_13,1,2023-05-01,4276,13262
2,1_13,Product_1_13,1,2023-05-01,4276,13424
3,1_13,Product_1_13,1,2023-05-01,4276,14923
4,1_13,Product_1_13,1,2023-05-01,4276,15561
0,1_13,Product_1_13,1,2023-05-08,4276,12587
1,1_13,Product_1_13,1,2023-05-08,4276,13742
2,1_13,Product_1_13,1,2023-05-08,4276,13857
3,1_13,Product_1_13,1,2023-05-08,4276,14539
4,1_13,Product_1_13,1,2023-05-08,4276,15438
0,1_13,Product_1_13,1,2023-05-15,4276,12587
1,1_13,Product_1_13,1,2023-05-15,4276,13219
2,1_13,Product_1_13,1,2023-05-15,4276,14287
3,1_13,Product_1_13,1,2023-05-15,4276,14791
4,1_13,Product_1_13,1,2023-05-15,4276,15520
0,1_13,Product_1_13,1,2023-05-22,4276,12587
1,1_13,Product_1_13,1,2023-05-22,4276,13801
2,1_13,Product_1_13,1,2023-05-22,4276,13044
3,1_13,Product_1_13,1,2023-05-22,4276,14955
4,1_13,Product_1_13,1,2023-05-22,4276,15719
0,1_13,Product_1_13,1,2023-05-29,4276,12587
1,1_13,Product_1_13,1,2023-05-29,4276,13843
2,1_13,Product_1_13,1,2023-05-29,4276,14456
3,1_13,Product_1_13,1,2023-05-29,4276,14487
4,1_13,Product_1_13,1,2023-05-29,4276,15335
0,1_13,Product_1_13,1,2023-06-05,4276,12587
1,1_13,Product_1_13,1,2023-06-05,4276,13272
2,1_13,Product_1_13,1,2023-06-05,4276,14377
3,1_13,Product_1_13,1,2023-06-05,4276,14538
4,1_13,Product_1_13,1,2023-06-05,4276,15170
0,1_13,Product_1_13,1,2023-06-12,4276,12587
1,1_13,Product_1_13,1,2023-06-12,4276,13353
2,1_13,Product_1_13,1,2023-06-12,4276,14130
3,1_13,Product_1_13,1,2023-06-12,4276,14818
4,1_13,Product_1_13,1,2023-06-12,4276,15166
0,1_13,Product_1_13,1,2023-06-19,4276,12587
1,1_13,Product_1_13,1,2023-06-19,4276,13704
2,1_13,Product_1_13,1,2023-06-19,4276,13089
3,1_13,Product_1_13,1,2023-06-19,4276,14681
4,1_13,Product_1_13,1,2023-06-19,4276,15466
0,1_13,Product_1_13,1,2023-06-26,4276,12587
1,1_13,Product_1_13,1,2023-06-26,4276,13504
2,1_13,Product_1_13,1,2023-06-26,4276,13908
3,1_13,Product_1_13,1,2023-06-26,4276,15019
4,1_13,Product_1_13,1,2023-06-26,4276,15392
0,1_13,Product_1_13,1,2023-07-03,4276,12386
1,1_13,Product_1_13,1,2023-07-03,4276,13566
2,1_13,Product_1_13,1,2023-07-03,4276,13634
3,1_13,Product_1_13,1,2023-07-03,4276,14258
4,1_13,Product_1_13,1,2023-07-03,4276,15459
0,1_13,Product_1_13,1,2023-07-10,4276,12386
1,1_13,Product_1_13,1,2023-07-10,4276,13387
2,1_13,Product_1_13,1,2023-07-10,4276,13580
3,1_13,Product_1_13,1,2023-07-10,4276,14601
4,1_13,Product_1_13,1,2023-07-10,4276,15395
0,1_13,Product_1_13,1,2023-07-17,4276,12386
1,1_13,Product_1_13,1,2023-07-17,4276,13160
2,1_13,Product_1_13,1,2023-07-17,4276,14086
3,1_13,Product_1_13,1,2023-07-17,4276,14418
4,1_13,Product_1_13,1,2023-07-17,4276,14978
0,1_13,Product_1_13,1,2023-07-24,4276,12386
1,1_13,Product_1_13,1,2023-07-24,4276,13256
2,1_13,Product_1_13,1,2023-07-24,4276,14237
3,1_13,Product_1_13,1,2023-07-24,4276,14783
4,1_13,Product_1_13,1,2023-07-24,4276,14915
0,1_13,Product_1_13,1,2023-07-31,4276,12386
1,1_13,Product_1_13,1,2023-07-31,4276,13316
2,1_13,Product_1_13,1,2023-07-31,4276,13972
3,1_13,Product_1_13,1,2023-07-31,4276,14604
4,1_13,Product_1_13,1,2023-07-31,4276,14891
0,1_13,Product_1_13,1,2023-08-07,4276,12386
1,1_13,Product_1_13,1,2023-08-07,4276,13335
2,1_13,Product_1_13,1,2023-08-07,4276,13489
3,1_13,Product_1_13,1,2023-08-07,4276,14311
4,1_13,Product_1_13,1,2023-08-07,4276,15085
0,1_13,Product_1_13,1,2023-08-14,4276,12386
1,1_13,Product_1_13,1,2023-08-14,4276,13209
2,1_13,Product_1_13,1,2023-08-14,4276,13970
3,1_13,Product_1_13,1,2023-08-14,4276,14423
4,1_13,Product_1_13,1,2023-08-14,4276,15133
0,1_13,Product_1_13,1,2023-08-21,4276,12386
1,1_13,Product_1_13,1,2023-08-21,4276,13605
2,1_13,Product_1_13,1,2023-08-21,4276,12778
3,1_13,Product_1_13,1,2023-08-21,4276,14797
4,1_13,Product_1_13,1,2023-08-21,4276,15142
0,1_13,Product_1_13,1,2023-08-28,4276,12386
1,1_13,Product_1_13,1,2023-08-28,4276,13224
2,1_13,Product_1_13,1,2023-08-28,4276,14091
3,1_13,Product_1_13,1,2023-08-28,4276,14815
4,1_13,Product_1_13,1,2023-08-28,4276,15139
0,1_13,Product_1_13,1,2023-09-04,4276,12386
1,1_13,Product_1_13,1,2023-09-04,4276,13441
2,1_13,Product_1_13,1,2023-09-04,4276,12667
3,1_13,Product_1_13,1,2023-09-04,4276,14706
4,1_13,Product_1_13,1,2023-09-04,4276,15452
0,1_13,Product_1_13,1,2023-09-11,4276,12386
1,1_13,Product_1_13,1,2023-09-11,4276,13271
2,1_13,Product_1_13,1,2023-09-11,4276,13153
3,1_13,Product_1_13,1,2023-09-11,4276,14507
4,1_13,Product_1_13,1,2023-09-11,4276,15343
0,1_13,Product_1_13,1,2023-09-18,4276,12386
1,1_13,Product_1_13,1,2023-09-18,4276,13220
2,1_13,Product_1_13,1,2023-09-18,4276,12923
3,1_13,Product_1_13,1,2023-09-18,4276,14364
4,1_13,Product_1_13,1,2023-09-18,4276,14940
0,1_13,Product_1_13,1,2023-09-25,4276,12386
1,1_13,Product_1_13,1,2023-09-25,4276,13256
2,1_13,Product_1_13,1,2023-09-25,4276,12914
3,1_13,Product_1_13,1,2023-09-25,4276,14703
4,1_13,Product_1_13,1,2023-09-25,4276,15325
0,1_13,Product_1_13,1,2023-10-02,4276,12940
1,1_13,Product_1_13,1,2023-10-02,4276,14012
2,1_13,Product_1_13,1,2023-10-02,4276,13951
3,1_13,Product_1_13,1,2023-10-02,4276,15423
